login_account,privilege_level,page_url,operation_time,operation_content
ba2221c1-7857-417c-9715-57a4d1f40660,2,/products/enterprise-email/activity-statistics,2025/09/03 13:12:47,"Page view using iPad, account: ba2221c1-7857-417c-9715-57a4d1f40660"
9bda46a0-e0da-4ce4-9edd-731271f3241d,1,/confidential/finance/revenue/business-unit-contribution,2025/09/03 13:12:54,"Access using Android Phone, login account: 9bda46a0-e0da-4ce4-9edd-731271f3241d"
13f1f28d-380d-4816-b686-d12e7d6ef270,1,/marketing/brand/health-tracking-report,2025/09/03 13:12:58,"Page view using Windows PC, account: 13f1f28d-380d-4816-b686-d12e7d6ef270"
7856f3f4-bbbf-49a8-bcc4-53f861cfcc99,1,/products/broadband/installation-quality/monitoring,2025/09/03 13:13:16,"Page view using Android Phone, account: 7856f3f4-bbbf-49a8-bcc4-53f861cfcc99"
8a9ebcd9-88fb-46b7-ad12-93d473f46cdc,2,/confidential/network/security/ddos-protection-status,2025/09/03 13:13:16,"Access using iPad, login account: 8a9ebcd9-88fb-46b7-ad12-93d473f46cdc"
be3612db-1cf4-4340-8525-b459dc1a3a00,2,/confidential/hr/talent/attrition-early-warning,2025/09/03 13:13:25,"User operation on Android Tablet, account ID: be3612db-1cf4-4340-8525-b459dc1a3a00"
b9c8b448-be39-46a4-a6f3-f05292bba10e,2,/products/iot/sim-connection/management-platform,2025/09/03 13:13:27,"Access using iPhone, login account: b9c8b448-be39-46a4-a6f3-f05292bba10e"
727c1255-3c5d-486e-9b43-821deab98f37,1,/confidential/hr/talent/attrition-early-warning,2025/09/03 13:13:32,"User operation on macOS PC, account ID: 727c1255-3c5d-486e-9b43-821deab98f37"
9acca050-943e-43f4-af1f-369e4f178c39,1,/products/broadband/existing-users/speed-upgrade-report,2025/09/03 13:13:37,"User operation on iPhone, account ID: 9acca050-943e-43f4-af1f-369e4f178c39"
c637f17d-c156-4212-a04d-2c1eb8573478,2,/confidential/operations/network-assets/lifecycle-management,2025/09/03 13:13:37,"Browser session on macOS PC, user: c637f17d-c156-4212-a04d-2c1eb8573478"
ea50f03d-075f-428a-b378-c250ff4c88c0,2,/marketing/digital-ads/roi-dashboard,2025/09/03 13:13:38,"Browser session on macOS PC, user: ea50f03d-075f-428a-b378-c250ff4c88c0"
0efaf72f-397d-450a-946a-59d2d2673938,1,/confidential/hr/recruitment/efficiency-quality-analysis,2025/09/03 13:13:49,"Navigation on Linux Workstation, account identifier: 0efaf72f-397d-450a-946a-59d2d2673938"
2c6bbf2e-d865-4fe2-9755-53c9c3c868ae,2,/confidential/products/broadband/arpu/analysis-report,2025/09/03 13:13:51,"Navigation on Smart TV, account identifier: 2c6bbf2e-d865-4fe2-9755-53c9c3c868ae"
b81679b5-1541-46ab-b51f-2f70358c3649,1,/products/mobile/5g-packages/development-dashboard,2025/09/03 13:13:58,"Browser session on Android Tablet, user: b81679b5-1541-46ab-b51f-2f70358c3649"
2da71b9d-c506-4678-9b59-006d9dabe906,2,/confidential/products/broadband/competitor/strategy-analysis,2025/09/03 13:14:04,"Page view using Smart TV, account: 2da71b9d-c506-4678-9b59-006d9dabe906"
09b8bd39-d35d-491d-b5a5-a6151f89042e,2,/confidential/operations/it-system/health-dashboard,2025/09/03 13:14:18,"Navigation on Android Phone, account identifier: 09b8bd39-d35d-491d-b5a5-a6151f89042e"
79721ad1-6a60-45b6-b65a-a2c83551b724,2,/confidential/hr/labor-cost/budget-execution-control,2025/09/03 13:14:24,"Page view using Android Tablet, account: 79721ad1-6a60-45b6-b65a-a2c83551b724"
3ee25b18-4a77-4693-a396-902042248904,2,/operations/idc/power-environment-monitoring,2025/09/03 13:14:27,"User operation on Linux Workstation, account ID: 3ee25b18-4a77-4693-a396-902042248904"
bc8f1013-f6de-4d3d-b05d-994350cc4423,1,/products/cloud/computing/usage-billing,2025/09/03 13:14:36,"Browser session on Android Phone, user: bc8f1013-f6de-4d3d-b05d-994350cc4423"
3662260c-5995-472e-9f3b-c95ac2261b96,2,/confidential/finance/ar/aging-analysis,2025/09/03 13:14:41,"User operation on macOS PC, account ID: 3662260c-5995-472e-9f3b-c95ac2261b96"
af55ce36-6b3c-4a3c-af71-216c8ba858ad,2,/products/broadband/network-quality/perception-report,2025/09/03 13:14:49,"Access using Windows PC, login account: af55ce36-6b3c-4a3c-af71-216c8ba858ad"
71bf8b7f-90a1-4158-94ba-6557100a920a,2,/products/ai-computing/resource-scheduling/status,2025/09/03 13:14:52,"User operation on macOS PC, account ID: 71bf8b7f-90a1-4158-94ba-6557100a920a"
f055ef53-3c4a-4304-9917-8b42a3c64296,2,/confidential/hr/sales/performance-ranking-board,2025/09/03 13:15:10,"Navigation on iPad, account identifier: f055ef53-3c4a-4304-9917-8b42a3c64296"
09c162a5-1487-43e4-b311-635ddad2b137,2,/confidential/finance/budget/execution-progress,2025/09/03 13:15:12,"Page view using Linux Workstation, account: 09c162a5-1487-43e4-b311-635ddad2b137"
3cfcbbb9-1b9d-4eaa-90b6-6ce7d3158c94,1,/products/5g-message/landing-page/conversion-analysis,2025/09/03 13:15:26,"Navigation on iPad, account identifier: 3cfcbbb9-1b9d-4eaa-90b6-6ce7d3158c94"
fbf3ef69-9cfd-4fe4-9632-094880dec3b9,2,/confidential/hr/sales/performance-ranking-board,2025/09/03 13:15:27,"Browser session on Linux Workstation, user: fbf3ef69-9cfd-4fe4-9632-094880dec3b9"
2750c3d7-3634-414d-9d4e-e668a07ef4dd,1,/confidential/network/datacenter/pue-monitoring,2025/09/03 13:15:29,"Navigation on iPhone, account identifier: 2750c3d7-3634-414d-9d4e-e668a07ef4dd"
09c162a5-1487-43e4-b311-635ddad2b137,2,/confidential/hr/succession-planning/leadership-pipeline,2025/09/03 13:15:34,"User operation on Android Phone, account ID: 09c162a5-1487-43e4-b311-635ddad2b137"
6ecf3b3b-52d7-42d6-bd8f-a601c24fb2c8,1,/hr/training/roi-evaluation,2025/09/03 13:15:43,"Browser session on macOS PC, user: 6ecf3b3b-52d7-42d6-bd8f-a601c24fb2c8"
7994bf90-e323-49c1-aed1-3a0bfe4c5620,1,/confidential/marketing/cac/analysis-report,2025/09/03 13:15:44,"Navigation on Android Tablet, account identifier: 7994bf90-e323-49c1-aed1-3a0bfe4c5620"
0290f8c7-23a2-488e-b036-3c83c83b9c00,2,/confidential/products/broadband/procurement-cost/accounting,2025/09/03 13:15:45,"Page view using Android Phone, account: 0290f8c7-23a2-488e-b036-3c83c83b9c00"
a3bf264e-f5f7-428f-bd9f-654435fa9699,2,/products/broadband/gigabit/promotion-dashboard,2025/09/03 13:15:47,"Access using Smart TV, login account: a3bf264e-f5f7-428f-bd9f-654435fa9699"
9fb351ea-9e9e-4525-bafe-321c3b1be3e8,1,/confidential/products/broadband/competitor/strategy-analysis,2025/09/03 13:16:01,"Browser session on Android Phone, user: 9fb351ea-9e9e-4525-bafe-321c3b1be3e8"
a9e180cf-c867-443d-838c-69fd97ee5de2,2,/confidential/hr/work-hours/project-cost-accounting,2025/09/03 13:16:14,"Access using macOS PC, login account: a9e180cf-c867-443d-838c-69fd97ee5de2"
a8f4c139-8b52-454b-8f9e-0a075bb6038e,2,/marketing/campaigns/360-dashboard,2025/09/03 13:16:39,"Browser session on Windows PC, user: a8f4c139-8b52-454b-8f9e-0a075bb6038e"
09c162a5-1487-43e4-b311-635ddad2b137,2,/confidential/marketing/budget/execution-alert,2025/09/03 13:16:51,"Page view using iPad, account: 09c162a5-1487-43e4-b311-635ddad2b137"
8d0cab16-7916-47d3-bf99-4c4aede2b3b9,2,/hr/organizational-effectiveness/labor-cost-analysis,2025/09/03 13:16:55,"Access using Linux Workstation, login account: 8d0cab16-7916-47d3-bf99-4c4aede2b3b9"
43485d44-b279-4461-88c0-24fdadcf5a83,2,/confidential/finance/marketing-spend/roi-analysis,2025/09/03 13:16:58,"Navigation on iPad, account identifier: 43485d44-b279-4461-88c0-24fdadcf5a83"
52920c21-66f4-4a15-b8ee-312eb86adad1,2,/products/broadband/complaints/analysis-report,2025/09/03 13:16:59,"Browser session on Smart TV, user: 52920c21-66f4-4a15-b8ee-312eb86adad1"
94fc54c1-b9e0-439d-a158-4342ef5caab3,2,/confidential/hr/compensation/competitiveness-analysis,2025/09/03 13:17:02,"Page view using iPad, account: 94fc54c1-b9e0-439d-a158-4342ef5caab3"
17ac8c2a-8c5d-4b8d-b2df-fdc1b202f913,2,/confidential/operations/network-assets/lifecycle-management,2025/09/03 13:17:03,"User operation on iPhone, account ID: 17ac8c2a-8c5d-4b8d-b2df-fdc1b202f913"
3e4eda64-2f42-4925-b849-a4a181998a24,2,/marketing/social-media/sentiment-volume-analysis,2025/09/03 13:17:06,"Access using Smart TV, login account: 3e4eda64-2f42-4925-b849-a4a181998a24"
0bd98b8f-4579-4686-9460-a19968362c5b,2,/marketing/loyalty/program-analysis,2025/09/03 13:17:22,"Access using iPad, login account: 0bd98b8f-4579-4686-9460-a19968362c5b"
25d19b32-56f1-4b91-90df-1f01654e9a81,2,/products/mobile/co-branded-cards/report,2025/09/03 13:17:24,"Access using Android Tablet, login account: 25d19b32-56f1-4b91-90df-1f01654e9a81"
9ec1519c-0779-444d-be22-794dcb8d594a,2,/confidential/products/mobile/premium-numbers/management-auction,2025/09/03 13:17:37,"User operation on iPad, account ID: 9ec1519c-0779-444d-be22-794dcb8d594a"
09c162a5-1487-43e4-b311-635ddad2b137,2,/products/mobile/5g-packages/development-dashboard,2025/09/03 13:18:08,"Browser session on macOS PC, user: 09c162a5-1487-43e4-b311-635ddad2b137"
09c162a5-1487-43e4-b311-635ddad2b137,2,/marketing/social-media/sentiment-volume-analysis,2025/09/03 13:18:15,"User operation on macOS PC, account ID: 09c162a5-1487-43e4-b311-635ddad2b137"
3575d424-0e47-4189-a5b0-07d641c8d0a2,2,/products/international-cloud-circuit/monitoring,2025/09/03 13:18:18,"Page view using Windows PC, account: 3575d424-0e47-4189-a5b0-07d641c8d0a2"
4ef8cc89-0712-47fa-8bbb-3e45331e9b63,2,/confidential/products/mobile/roaming/international-revenue-analysis,2025/09/03 13:18:29,"Navigation on Android Tablet, account identifier: 4ef8cc89-0712-47fa-8bbb-3e45331e9b63"
ca456e88-a050-40f3-938b-34a322f28180,2,/products/cdn/traffic-distribution/analysis-report,2025/09/03 13:18:47,"Page view using macOS PC, account: ca456e88-a050-40f3-938b-34a322f28180"
73854e59-c5ba-485e-ac38-9eede65f6357,2,/marketing/automation/workflow-effectiveness,2025/09/03 13:18:47,"Page view using iPhone, account: 73854e59-c5ba-485e-ac38-9eede65f6357"
4513f976-722d-4200-8cd3-57123d37183c,2,/confidential/products/broadband/competitor/strategy-analysis,2025/09/03 13:18:51,"Page view using iPad, account: 4513f976-722d-4200-8cd3-57123d37183c"
26e05c7c-e3a5-4ee1-8649-85601deb2003,1,/products/broadband/churn/early-warning,2025/09/03 13:18:56,"Navigation on Android Tablet, account identifier: 26e05c7c-e3a5-4ee1-8649-85601deb2003"
7a7c010c-878b-4766-afe9-b79cff517e41,1,/products/broadband/smart-home/attach-rate-sales,2025/09/03 13:19:18,"Access using iPhone, login account: 7a7c010c-878b-4766-afe9-b79cff517e41"
03c9f62a-d7a3-4c7b-a1d1-a33e5b57bc69,2,/marketing/loyalty/program-analysis,2025/09/03 13:19:22,"Browser session on Android Phone, user: 03c9f62a-d7a3-4c7b-a1d1-a33e5b57bc69"
09c162a5-1487-43e4-b311-635ddad2b137,2,/confidential/network/security/ddos-protection-status,2025/09/03 13:19:22,"Page view using Android Phone, account: 09c162a5-1487-43e4-b311-635ddad2b137"
484f65a0-65e6-44c4-89f7-6c3478d70173,2,/hr/employee-satisfaction/engagement-survey,2025/09/03 13:19:24,"User operation on macOS PC, account ID: 484f65a0-65e6-44c4-89f7-6c3478d70173"
09c162a5-1487-43e4-b311-635ddad2b137,2,/confidential/marketing/budget/execution-alert,2025/09/03 13:19:25,"Page view using Windows PC, account: 09c162a5-1487-43e4-b311-635ddad2b137"
2ac3b6c7-f9b1-4560-8dbc-af57db2d1548,2,/products/enterprise-email/activity-statistics,2025/09/03 13:19:26,"Navigation on Android Phone, account identifier: 2ac3b6c7-f9b1-4560-8dbc-af57db2d1548"
70995667-3204-4eb6-88da-dddf4cf3a1d3,2,/confidential/products/mobile/roaming/international-revenue-analysis,2025/09/03 13:19:28,"Browser session on Android Tablet, user: 70995667-3204-4eb6-88da-dddf4cf3a1d3"
f6659d0d-bd96-4ff7-b906-9b0fcd813855,2,/products/cloud-storage/usage-activity/report,2025/09/03 13:19:33,"Navigation on iPhone, account identifier: f6659d0d-bd96-4ff7-b906-9b0fcd813855"
250d2152-277c-4db5-86fe-989a6879a570,1,/confidential/marketing/cac/analysis-report,2025/09/03 13:19:34,"Navigation on Android Phone, account identifier: 250d2152-277c-4db5-86fe-989a6879a570"
b1bd389b-8622-4d3b-9db6-7ba434e5a2d8,1,/confidential/network/internet-egress/bandwidth-utilization,2025/09/03 13:19:35,"Access using Smart TV, login account: b1bd389b-8622-4d3b-9db6-7ba434e5a2d8"
6c6692cc-c88a-4e8e-8e0a-e5de7beb527a,2,/products/cyber-security/protection-status/overview,2025/09/03 13:19:42,"Access using iPhone, login account: 6c6692cc-c88a-4e8e-8e0a-e5de7beb527a"
b7fa1f10-9f17-4671-8ba0-573971f2f15d,2,/hr/analytics/data-cockpit,2025/09/03 13:19:45,"User operation on Linux Workstation, account ID: b7fa1f10-9f17-4671-8ba0-573971f2f15d"
09c162a5-1487-43e4-b311-635ddad2b137,2,/confidential/products/broadband/competitor/strategy-analysis,2025/09/03 13:19:46,"Access using Smart TV, login account: 09c162a5-1487-43e4-b311-635ddad2b137"
df0a2c08-3dd2-44a3-a772-0940d5a93ec9,1,/products/broadband/new-users/daily-report,2025/09/03 13:19:50,"Navigation on Windows PC, account identifier: df0a2c08-3dd2-44a3-a772-0940d5a93ec9"
89f943ff-178e-4671-bd4b-0b2c106fc842,1,/confidential/hr/succession-planning/leadership-pipeline,2025/09/03 13:19:52,"Navigation on Windows PC, account identifier: 89f943ff-178e-4671-bd4b-0b2c106fc842"
22a6ed73-7f51-4813-a95f-95b097f8edc1,1,/confidential/hr/compensation/competitiveness-analysis,2025/09/03 13:19:55,"User operation on iPhone, account ID: 22a6ed73-7f51-4813-a95f-95b097f8edc1"
ffedee96-df0d-49b0-9a9f-c1cc4f2a6074,2,/marketing/digital-ads/roi-dashboard,2025/09/03 13:20:10,"Access using Windows PC, login account: ffedee96-df0d-49b0-9a9f-c1cc4f2a6074"
ff1d1db0-20b6-4fba-a57e-7711ed1dbfbf,2,/confidential/products/big-data/monetization-report,2025/09/03 13:20:15,"Browser session on Windows PC, user: ff1d1db0-20b6-4fba-a57e-7711ed1dbfbf"
9667f0ce-95e7-4985-a9be-8985d32a8c3b,2,/products/saas-marketplace/sales-ranking,2025/09/03 13:20:15,"Browser session on iPhone, user: 9667f0ce-95e7-4985-a9be-8985d32a8c3b"
1cbcbe8d-94cd-4a8e-a94b-c25b5a8cb867,2,/confidential/products/mobile/roaming/international-revenue-analysis,2025/09/03 13:20:16,"Navigation on Linux Workstation, account identifier: 1cbcbe8d-94cd-4a8e-a94b-c25b5a8cb867"
23466031-d91d-45b2-8d30-cb9644828f96,2,/confidential/network/security/ddos-protection-status,2025/09/03 13:20:19,"Browser session on iPad, user: 23466031-d91d-45b2-8d30-cb9644828f96"
ab41b7af-d828-495a-a24d-a09fd216b86d,2,/marketing/channels/omni-channel-effectiveness,2025/09/03 13:20:19,"Navigation on iPhone, account identifier: ab41b7af-d828-495a-a24d-a09fd216b86d"
8e65f461-77fd-464a-b5bf-5aad32597549,2,/products/color-ringback-tone/subscription-analysis,2025/09/03 13:20:34,"Browser session on Smart TV, user: 8e65f461-77fd-464a-b5bf-5aad32597549"
09c162a5-1487-43e4-b311-635ddad2b137,2,/products/ai-computing/resource-scheduling/status,2025/09/03 13:20:35,"User operation on Linux Workstation, account ID: 09c162a5-1487-43e4-b311-635ddad2b137"
dac4c100-7337-41ba-99d3-8153b6b18355,2,/products/mobile/customer/segmentation-dashboard,2025/09/03 13:20:46,"Navigation on Linux Workstation, account identifier: dac4c100-7337-41ba-99d3-8153b6b18355"
e8112ff7-464a-4f8b-8311-df9c90b7d824,2,/marketing/funnel/conversion-analysis,2025/09/03 13:20:48,"Browser session on Smart TV, user: e8112ff7-464a-4f8b-8311-df9c90b7d824"
fe8c9e5b-4864-413a-8c3d-b28c81cf5a7e,1,/products/broadband/network-quality/perception-report,2025/09/03 13:20:51,"Navigation on Android Phone, account identifier: fe8c9e5b-4864-413a-8c3d-b28c81cf5a7e"
e0d2a26d-239d-4348-905d-6f4dde1bb619,1,/confidential/hr/labor-cost/budget-execution-control,2025/09/03 13:20:55,"Browser session on Android Phone, user: e0d2a26d-239d-4348-905d-6f4dde1bb619"
dc72c017-0092-4459-93f5-277715333cac,2,/marketing/competitors/monitoring-platform,2025/09/03 13:21:02,"User operation on Android Phone, account ID: dc72c017-0092-4459-93f5-277715333cac"
8d6f3727-fa0c-4df6-a293-c70e14e66d7d,2,/confidential/hr/succession-planning/leadership-pipeline,2025/09/03 13:21:06,"Page view using Android Phone, account: 8d6f3727-fa0c-4df6-a293-c70e14e66d7d"
9aa49f23-2e19-4158-b376-797ca3e9360d,2,/products/mobile/5g-packages/development-dashboard,2025/09/03 13:21:12,"Browser session on Android Tablet, user: 9aa49f23-2e19-4158-b376-797ca3e9360d"
7282da56-b800-48f1-a17e-5544ce9a5f37,2,/marketing/channels/omni-channel-effectiveness,2025/09/03 13:21:14,"Browser session on Smart TV, user: 7282da56-b800-48f1-a17e-5544ce9a5f37"
1915e8d7-3731-48c7-889a-00fdc4c25aba,2,/products/nft/issuance-trading/dashboard,2025/09/03 13:21:18,"Navigation on iPad, account identifier: 1915e8d7-3731-48c7-889a-00fdc4c25aba"
3ba42b47-bd81-41ef-a250-8ca5921b3f8a,2,/products/mobile/co-branded-cards/report,2025/09/03 13:21:21,"Navigation on iPad, account identifier: 3ba42b47-bd81-41ef-a250-8ca5921b3f8a"
b008d562-c37f-411b-99ba-017842a203b9,2,/confidential/hr/labor-cost/budget-execution-control,2025/09/03 13:21:28,"User operation on Linux Workstation, account ID: b008d562-c37f-411b-99ba-017842a203b9"
2b6e25e8-19d5-4f4d-8a0b-dcc233cef524,2,/marketing/automation/workflow-effectiveness,2025/09/03 13:21:38,"Page view using Windows PC, account: 2b6e25e8-19d5-4f4d-8a0b-dcc233cef524"
6fb5f291-bade-40e1-9222-ddfae31fab03,2,/confidential/products/broadband/arpu/analysis-report,2025/09/03 13:21:46,"Page view using Linux Workstation, account: 6fb5f291-bade-40e1-9222-ddfae31fab03"
77728af4-88ae-44ad-a1a7-4ecc2fb24271,2,/confidential/finance/cost/breakdown-analysis,2025/09/03 13:21:59,"Page view using Windows PC, account: 77728af4-88ae-44ad-a1a7-4ecc2fb24271"
07644e7f-5e2d-4001-9788-e9494ebe9724,1,/products/mobile/co-branded-cards/report,2025/09/03 13:22:07,"Page view using Android Phone, account: 07644e7f-5e2d-4001-9788-e9494ebe9724"
b6b5aabb-cb8a-4b80-8a5b-9ad2ddeae7a7,2,/network/traffic/realtime-big-screen,2025/09/03 13:22:10,"Page view using iPhone, account: b6b5aabb-cb8a-4b80-8a5b-9ad2ddeae7a7"
fcc50c64-741c-4790-82cb-40838129449d,2,/products/mobile/package-migration/success-rate-analysis,2025/09/03 13:22:13,"Page view using Smart TV, account: fcc50c64-741c-4790-82cb-40838129449d"
d234b35d-5f62-4676-9f3e-caec53d25f0f,1,/confidential/finance/marketing-spend/roi-analysis,2025/09/03 13:22:14,"User operation on iPhone, account ID: d234b35d-5f62-4676-9f3e-caec53d25f0f"
6990f72a-60b1-48e7-a63c-c64ec1108353,2,/confidential/hr/labor-cost/budget-execution-control,2025/09/03 13:22:14,"Access using iPad, login account: 6990f72a-60b1-48e7-a63c-c64ec1108353"
273d7ddb-c7ba-421d-b8e1-d3d349456742,2,/products/mobile/sim-card/inventory-alert,2025/09/03 13:22:14,"Navigation on iPad, account identifier: 273d7ddb-c7ba-421d-b8e1-d3d349456742"
c1f3017e-1dac-4ee4-8ba6-b0609fcbd575,2,/confidential/products/mobile/device-subsidy/effectiveness-analysis,2025/09/03 13:22:23,"User operation on Linux Workstation, account ID: c1f3017e-1dac-4ee4-8ba6-b0609fcbd575"
32d151ec-0253-4df5-9ec7-be9076a78735,1,/products/broadband/resources/port-utilization,2025/09/03 13:22:31,"Access using Android Phone, login account: 32d151ec-0253-4df5-9ec7-be9076a78735"
3ee6f031-5237-4344-82b4-3da5e70fea1f,1,/operations/idc/power-environment-monitoring,2025/09/03 13:22:38,"Page view using Windows PC, account: 3ee6f031-5237-4344-82b4-3da5e70fea1f"
df6eefb2-6796-4589-bce0-e9a1d24788e9,2,/products/broadband/complaints/analysis-report,2025/09/03 13:22:38,"Access using Smart TV, login account: df6eefb2-6796-4589-bce0-e9a1d24788e9"
dd3fec81-c316-4429-a210-976c279538e5,2,/confidential/products/mobile/premium-numbers/management-auction,2025/09/03 13:22:39,"Page view using Android Phone, account: dd3fec81-c316-4429-a210-976c279538e5"
0d3d0396-8d8e-4b67-8c77-07217ee43249,1,/products/saas-marketplace/sales-ranking,2025/09/03 13:22:40,"User operation on iPhone, account ID: 0d3d0396-8d8e-4b67-8c77-07217ee43249"
14c46575-b3c3-43e9-b569-e10a278ff6cf,2,/products/broadband/new-users/daily-report,2025/09/03 13:22:49,"User operation on iPhone, account ID: 14c46575-b3c3-43e9-b569-e10a278ff6cf"
e5b1f843-a622-4f47-9f5d-589aec8be761,2,/products/mobile/competitors/comparative-analysis,2025/09/03 13:22:50,"Page view using Android Tablet, account: e5b1f843-a622-4f47-9f5d-589aec8be761"
c46dfd07-9378-43b3-9a43-9974ed2e8e8e,2,/confidential/products/mobile/clv/prediction-model,2025/09/03 13:22:51,"Access using Linux Workstation, login account: c46dfd07-9378-43b3-9a43-9974ed2e8e8e"
2a3afbe0-a459-4b2c-88d4-cc723f4b335d,1,/marketing/customer-satisfaction/csat-nps-dashboard,2025/09/03 13:22:56,"Navigation on Windows PC, account identifier: 2a3afbe0-a459-4b2c-88d4-cc723f4b335d"
8e84b072-f916-4ad1-af4e-be5842cc09d9,2,/marketing/competitors/monitoring-platform,2025/09/03 13:23:35,"Navigation on Android Phone, account identifier: 8e84b072-f916-4ad1-af4e-be5842cc09d9"
b08b825d-3dda-43e4-9060-7e0d724327e1,2,/products/saas-marketplace/sales-ranking,2025/09/03 13:23:39,"Browser session on Android Tablet, user: b08b825d-3dda-43e4-9060-7e0d724327e1"
bc03972b-10a9-4679-9f4b-a73e07a09f7f,2,/confidential/marketing/budget/execution-alert,2025/09/03 13:23:42,"User operation on Smart TV, account ID: bc03972b-10a9-4679-9f4b-a73e07a09f7f"
59bc1c2c-55ce-495c-a90b-e54f2b8c2198,1,/products/broadband/smart-home/attach-rate-sales,2025/09/03 13:24:01,"Browser session on Windows PC, user: 59bc1c2c-55ce-495c-a90b-e54f2b8c2198"
3f9a68e8-eeeb-49f7-8604-3e9a235f2116,2,/products/mobile/inactive-users/reactivation-campaign,2025/09/03 13:24:01,"Access using macOS PC, login account: 3f9a68e8-eeeb-49f7-8604-3e9a235f2116"
1907f4b0-00ac-4aba-aba3-375908191e2b,2,/marketing/social-media/sentiment-volume-analysis,2025/09/03 13:24:05,"User operation on Smart TV, account ID: 1907f4b0-00ac-4aba-aba3-375908191e2b"
3d61538a-f741-4ab1-9aab-3b1bf1d97bb7,2,/products/mobile/co-branded-cards/report,2025/09/03 13:24:05,"Page view using macOS PC, account: 3d61538a-f741-4ab1-9aab-3b1bf1d97bb7"
f3c9f6c3-c269-44ff-b56b-df7a175b3825,2,/operations/idc/power-environment-monitoring,2025/09/03 13:24:13,"Access using iPhone, login account: f3c9f6c3-c269-44ff-b56b-df7a175b3825"
e153bd94-288e-40b7-9785-93a7c6f83a2c,2,/products/broadband/net-additions/analysis,2025/09/03 13:24:26,"Access using Android Phone, login account: e153bd94-288e-40b7-9785-93a7c6f83a2c"
ce604423-5c1b-47d0-b07d-2d75e824f9d9,2,/products/mobile/device-contracts/development-report,2025/09/03 13:24:35,"User operation on iPad, account ID: ce604423-5c1b-47d0-b07d-2d75e824f9d9"
f756a656-fe79-470f-a8cd-d2abc9f38a03,2,/confidential/finance/ar/aging-analysis,2025/09/03 13:24:36,"User operation on Smart TV, account ID: f756a656-fe79-470f-a8cd-d2abc9f38a03"
e51fba83-0c9b-4ab5-8a7e-4bdbf9162993,2,/products/mobile/customer/segmentation-dashboard,2025/09/03 13:24:37,"User operation on Android Phone, account ID: e51fba83-0c9b-4ab5-8a7e-4bdbf9162993"
06f980ca-873d-4e73-b398-c7d7b1240537,1,/confidential/products/broadband/roadmap/planning,2025/09/03 13:24:47,"Access using iPad, login account: 06f980ca-873d-4e73-b398-c7d7b1240537"
cfc394d0-924f-4fdd-905f-2d5d4d308988,2,/confidential/hr/work-hours/project-cost-accounting,2025/09/03 13:25:09,"User operation on iPad, account ID: cfc394d0-924f-4fdd-905f-2d5d4d308988"
de26122d-d5ec-4c33-8348-19b5478e253a,2,/confidential/products/broadband/roadmap/planning,2025/09/03 13:25:14,"Browser session on Android Phone, user: de26122d-d5ec-4c33-8348-19b5478e253a"
ac402e8a-d86d-4fd2-9783-492f11869203,1,/products/ai-computing/resource-scheduling/status,2025/09/03 13:25:23,"User operation on Android Tablet, account ID: ac402e8a-d86d-4fd2-9783-492f11869203"
ceedb75d-cb50-424f-9b6a-699e445babaf,1,/products/broadband/installation-quality/monitoring,2025/09/03 13:25:31,"Browser session on iPad, user: ceedb75d-cb50-424f-9b6a-699e445babaf"
caf7c9a9-61f2-4d84-949f-b6b9b3dd1427,1,/confidential/products/mobile/roaming/international-revenue-analysis,2025/09/03 13:25:32,"Browser session on iPad, user: caf7c9a9-61f2-4d84-949f-b6b9b3dd1427"
9728cc91-6ff7-46b0-88a1-38c3a08608c3,2,/products/broadband/pre-cover/community-list,2025/09/03 13:25:45,"Browser session on Android Phone, user: 9728cc91-6ff7-46b0-88a1-38c3a08608c3"
a1a1a4f3-38c5-4262-80ee-65a815be72ef,2,/confidential/finance/capex/tracking-report,2025/09/03 13:25:45,"Secure data operation using Smart TV: Email: wang****99@test.com, Phone: 136****4720 - Account: a1a1a4f3-38c5-4262-80ee-65a815be72ef"
297bfbba-177e-4428-be8e-e3f324ef2a96,2,/products/mobile/value-up/plan-tracker,2025/09/03 13:25:46,"Browser session on Smart TV, user: 297bfbba-177e-4428-be8e-e3f324ef2a96"
f1bc4fd7-d32e-452f-9af2-f26fef231d1d,2,/confidential/finance/product-cost/accounting-analysis,2025/09/03 13:25:49,"Browser session on iPhone, user: f1bc4fd7-d32e-452f-9af2-f26fef231d1d"
5c5b29d5-ade9-4e1b-bd85-05a52d88a60d,1,/products/broadband/pre-cover/community-list,2025/09/03 13:25:51,"Navigation on macOS PC, account identifier: 5c5b29d5-ade9-4e1b-bd85-05a52d88a60d"
922d3f55-9888-4da1-b8ea-9f02ecd535b7,1,/marketing/competitors/monitoring-platform,2025/09/03 13:26:02,"Navigation on Windows PC, account identifier: 922d3f55-9888-4da1-b8ea-9f02ecd535b7"
aff77bf3-2cd5-407f-8bff-72d12b7a9751,2,/hr/employee-satisfaction/engagement-survey,2025/09/03 13:26:08,"User operation on iPhone, account ID: aff77bf3-2cd5-407f-8bff-72d12b7a9751"
23f64029-3308-418e-96c3-6d8a24dbfa89,1,/marketing/brand/health-tracking-report,2025/09/03 13:26:28,"Navigation on Smart TV, account identifier: 23f64029-3308-418e-96c3-6d8a24dbfa89"
