login_account,1,2,3,4
46b58f8a-205d-447c-9cc3-41e877825e13,2,0,0,0
46c28d29-7f2d-4ae0-8545-267bb68e3910,0,0,0,11
46eb90a9-22a0-40d7-ad2d-325aced3f311,0,0,0,9
46fa849f-5530-49be-9e7e-05f574aade62,2,0,0,0
4706bd30-351b-4428-8185-127cc6bcf675,0,0,0,9
47198427-8b24-442a-9538-948bab72e3bc,1,0,1,0
47454329-2b79-4586-874d-8db6ae27871d,2,0,0,0
4750c44d-832e-4be7-927e-a3101250f8f8,2,0,0,0
4770f339-a939-476e-bc95-8ea279a1e9de,1,0,1,0
477eee30-13c3-413d-971a-25600d2aec54,2,0,2,0
47b4b524-4d11-4a71-ad2e-318d8a77df73,2,0,0,0
47ef0337-eff1-4369-8b62-0f7b8d0f92a3,2,0,0,0
47fa36ed-7249-4e2c-bd9a-b5e995af8f3d,0,0,0,11
48055713-aa61-49e6-92af-07a849a1c636,2,0,0,0
480766f6-26ba-4ffe-9d23-6854e395991e,3,0,3,10
4825314a-6eb3-4612-9ed4-46a50386dd5c,1,0,0,0
484f65a0-65e6-44c4-89f7-6c3478d70173,2,0,2,0
485df320-e642-4c13-a33a-2a5960668f08,2,0,0,0
4880e5cd-898c-4bbc-9eb3-e01180b52fe5,2,0,0,0
48920fed-1164-4bf2-8439-b7d215ce28c6,0,0,0,9
48f969a9-1d04-4899-865c-63964afce179,0,0,0,11
491843db-2810-42bd-a010-2b2b171efc7c,1,0,0,0
494c8e6c-be7d-45c1-b6aa-0d0f12dbcda1,1,0,0,0
49671aca-e2b5-4510-aa3c-b9c0d5b554ce,2,0,0,0
49681461-c7ff-4cdf-9192-8af3b569228e,3,0,2,0
498fb546-80a9-4639-ae3c-74603fce4498,1,0,0,0
49b998d6-75ab-4eb6-9490-c51637879240,3,0,2,0
49dfdbfa-56ba-4aa3-9d29-5ca5c21590e1,1,0,0,0
4a6ec11c-91b4-4374-b212-3c344a7468f5,1,0,0,0
4afdb2fb-48c8-402b-a2c9-db223f6471a7,1,0,0,0
4b1cb869-fda2-479f-95d0-06fc82f98b46,2,0,0,0
4b24e352-241d-4f13-9c0c-cca443d94f03,1,0,0,0
4b5ba7d1-6261-4ea6-9246-880f12b38f63,1,0,0,0
4b6df2bd-48c7-4ba2-9669-6bf0a8991700,2,0,0,0
4b7a2a3d-d0d7-4a68-981a-df89860ec598,2,0,0,0
4bcaeb2b-269e-4d2b-93f6-ca6f769c7dcb,2,0,2,0
4c180173-e253-404d-8140-494e0e8899ad,0,0,0,11
4c2659a8-119a-4c5a-a896-fcd7f0cba3be,1,0,0,0
4c77165d-a78c-41dd-a76a-64f5122ee3da,1,0,0,0
4c7d05ca-8b08-4f85-a20f-90eb515c2fb8,1,0,0,0
4c91965f-e110-4233-9895-a0d1349adf24,2,0,0,0
4cd1aee9-8708-47c0-9d68-abedfe1a22ea,2,0,0,0
4cde1913-b8cb-4569-817f-79fb2d4311ae,1,0,0,0
4cf4e9b6-c695-4070-b45a-3461ec89db44,0,0,0,9
4d20c54b-6612-41f6-b145-b394a168efc6,2,0,0,0
4d32ae3d-1770-4e91-8f1a-95fdf7835f69,2,0,0,0
4d5c39fd-da31-45d7-b5fa-0d2c61dd2135,0,0,0,9
4d7277a5-a587-452b-9c1c-207c3251c00b,2,0,0,0
4d7e02f8-f2fe-4de8-bb54-023f3e0aba3f,1,0,0,0
4d8aec79-1a43-49e9-918b-84b6fe090678,0,0,0,9
4d8df2b7-934b-47c2-ae44-2c06e5d5dd89,2,0,0,0
4da1fa75-0a47-49d9-be26-2678c0066055,3,0,2,9
4dd28c08-e9ee-488c-a080-1b9ff4dab989,1,0,0,0
4de6119e-7e9a-4cec-88cd-6c59c2776b4d,1,0,0,0
4e058c03-a8d0-44a4-ab6d-c50a1c1eb952,1,0,0,0
4e4a8c0d-0561-4a19-a433-440dfe84eb5d,1,0,0,0
4e5287ed-20f6-4d67-a288-a9348fec2180,1,0,0,0
4e8a9b41-0f26-40a0-9159-7781c178ee3e,2,0,0,0
4ea9629a-51bd-4c22-8bd9-df952783b702,1,0,0,0
4eb51526-190f-4c60-91c3-bc9b6df1c3d7,1,0,0,0
4edec311-7f39-465b-b6f7-751cc6b3bb95,1,0,0,0
4ef8cc89-0712-47fa-8bbb-3e45331e9b63,4,0,2,0
4efcf95f-193f-439c-8c34-97b1b392a50f,1,0,0,0
4f0d50cd-928d-4fc7-909f-7c570eff839f,2,0,0,0
4f37c1a9-bc0c-491f-9dcc-25f9fa5b9d52,2,0,0,0
4fc18a70-ac5d-43b3-8255-560f1eb4e2fa,0,0,0,11
4fef1bc1-de64-4681-b38b-dea9529c5543,2,0,0,0
4ff54ee1-e500-4cb4-a3a0-402c49674a73,2,0,2,0
4ff73202-597a-423e-8d76-2416ab9a9f20,0,0,0,11
5030e4e5-677d-45e8-9114-261a3e1407c7,2,0,0,0
50421cf4-06a0-4156-901f-2b9d55aa168d,3,0,2,0
506a6043-7ed1-4158-9ebe-50862d0f9d0c,3,0,2,0
50b58017-7ded-416e-bc80-e88726fad824,1,0,0,0
50b81218-2fdc-42a5-ab40-f2a5fe174f72,2,0,0,0
50d55aef-df39-42f4-8b98-57374d089836,2,0,0,0
50ffab98-eeb1-4ae8-b0a8-dac05c76f8b4,2,0,0,0
51452458-d59f-4e1b-a0ec-f073a72f129b,1,0,0,0
516a2e74-e36c-449d-9440-d085dee52266,1,0,0,0
5183508f-4e11-4589-849c-f3b200779ed4,2,0,0,0
51b459ea-86e1-4720-809c-7bcb6d263734,2,0,0,0
51db5213-5209-47a9-9564-e0ce24b202e6,3,0,1,0
51ea69bd-7788-416a-b9b1-123076952401,1,0,0,0
52920c21-66f4-4a15-b8ee-312eb86adad1,3,0,3,0
52d89100-16fc-4a0e-a03d-fa138d1e3535,2,0,2,0
52f53ea1-f5e3-4aa3-81eb-58dbd645b882,2,0,2,0
535ad8df-dd42-4abd-b10a-b0acffd4bbd3,1,0,0,0
537e1b19-1acd-42da-8bd9-6c5423ade060,1,0,0,0
53b1f56a-af89-48de-897d-e1819504c5b0,0,0,0,10
544be960-b87d-425d-a6ac-7a6fd458667f,1,0,0,0
54e22f6d-eeda-4cd0-ab96-83ebcea216ab,2,0,2,0
5574464e-6b36-4353-b5bb-3b91f0280db0,2,0,0,0
5664e984-ced7-4a9c-b5a0-f96e68d30e31,1,0,0,0
56d1cf1b-c61e-4ca0-83aa-db4204856bd8,1,0,0,0
57262943-8cd4-47e0-a839-e7d0ae9a84e6,2,0,0,0
5772efca-7048-44fa-9834-f167d34d2635,1,0,0,0
57bb891c-ab86-4314-8d57-6ade33d9ed98,2,0,0,0
5804b6c7-7850-4150-9347-fb872b9fea26,4,0,2,0
58111448-114b-4489-b9d1-aad04fc0afbe,2,0,0,0
5837c43f-e44a-4541-af9b-e51afe321848,2,0,0,0
583f90cb-e66c-41f3-a030-b3f3b3bca8b0,4,0,2,0
5889763b-c936-4a92-ad47-84e400969684,1,0,0,0
58d23d63-e065-422b-a7d1-ec1f2ff8bf8f,0,0,0,10
5913d795-de52-449d-bc69-5e459938d5af,1,0,0,0
592c4841-77ac-44b2-97f8-ce49efbef7bb,1,0,0,0
592d5811-b549-4576-91e3-0eaf72143019,2,0,2,0
595d8329-5789-498e-ba1e-e7a90c2ae14d,1,0,0,0
59d32021-bde0-433f-9b7b-5c368078e5d0,1,0,0,0
59d521a2-dd1b-4b85-9ea5-624d48fac641,0,0,0,10
59eb2be3-a47c-4b83-b416-3b4195d6bfa3,2,0,2,0
5a23a901-cfb2-4f93-ad8f-a770a1e5fd7f,2,0,0,0
5a5c47a2-d139-4b0e-9517-a9cac867f968,1,0,0,0
5a83a52e-f316-4a2b-82f6-de864ec786df,1,0,0,0
5ab2b6a3-ccd2-4e82-b371-64bde62f8c4f,1,0,0,0
5ac17e1c-1e4d-4577-a994-a4873d5ac12d,2,0,0,0
5b04bfe3-0d47-4cf7-abab-37617277ea4a,1,0,0,0
5b28540e-c1dd-4791-8b87-c2b17d7f1808,4,0,3,9
5b2933c5-3892-4cb9-b430-0d75c45cfc10,2,0,0,0
5b3c73da-45d0-4951-8f24-af72507cafdf,2,0,2,0
5b497941-be7c-4b68-a360-51c074882b74,1,0,0,0
5b89d38e-650d-4465-b852-1946e2ff9e90,2,0,2,0
5b8afde9-700c-457b-8f9d-b05462f6f2f3,1,0,0,0
5bb54362-a8df-47b8-b04f-b247138ae040,2,0,0,0
5bf515d1-24ac-40ed-8da2-03cb9c74958b,2,0,0,10
5c06e565-d678-4cce-b6ea-fd09eece2854,1,0,1,0
5c5542c6-7df7-4eb3-b905-e859cf31ff1a,3,0,3,0
5c621f48-937a-4fd2-8262-00b9378926a9,0,0,0,11
5cb2c2b9-5f54-4a15-a404-fa4095026b83,2,0,2,0
5cb8502b-7138-4bff-857f-f67802eaf0b2,2,0,0,0
5ccdb84a-2cf6-4097-bd5a-dfea6119c8af,1,0,0,0
5d4b2061-6d26-42ca-b62c-c09000523177,0,0,0,10
5d4fef1b-067e-474a-8916-b0bdcc0d3e74,0,0,0,10
5d547fcf-6738-4d9d-9530-c15520510d1e,2,0,0,0
5d6081a6-aae8-4cb1-b56a-05a30e8214ea,2,0,0,0
5d8cf6fa-dcbc-4628-b2ac-e1771fb07a71,1,0,0,0
5db3b990-3915-4494-b86d-2a36b37146f4,2,0,2,0
5db5d9b9-6411-42b8-b48d-77ae737d1d0e,1,0,0,0
5dc275ab-3cbf-44e7-a3e5-92da76238bae,2,0,0,0
5df68060-ec49-4b24-8084-00e7aca142e2,1,0,0,0
5ec59f1d-7326-4174-a471-771486f66a59,2,0,0,9
5ee67464-a649-4145-a014-24db09967761,1,0,0,0
5f0a3730-aa05-42a1-9568-3fea8116bf31,1,0,0,0
5f89a6ba-6841-48b8-bfe3-5f14b9f0b776,1,0,0,0
5fa86be9-3cd7-412c-be68-10d8e95d944a,2,0,0,0
5fd8d39b-11ba-4be1-b20b-d20ca10ad7ca,2,0,0,0
5fe33d9a-20a0-457a-95c4-ed8c74a76447,1,0,0,0
5ff1e107-6265-4282-bada-724ae11988dd,2,0,0,0
5ff2ee44-77a9-49da-8081-253e90d5b860,1,0,1,0
600287e9-577b-426e-8e98-1c44d7a27855,2,0,0,0
6058ad50-f61e-42af-b0ac-e3863a3855c7,1,0,1,0
6059b1a0-2a08-414f-9729-56bd8a1b93f1,2,0,0,0
605ed6c1-6275-4c42-82b5-b9c88ff15096,0,0,0,9
60687029-70e3-4580-a16e-9a5babfe9e04,1,0,0,0
609c9a5a-6230-4b2f-88bb-09ac7dddd265,2,0,0,0
60c01885-c983-4fc7-af77-c828c62d532d,1,0,0,0
60e70002-96c4-4a36-92fb-884008b371b6,2,0,0,0
61649ac8-1ac1-43b0-b1a0-16296b5c6344,3,0,3,0
61a96ed5-5e91-4468-9625-7bc942a12d57,1,0,1,0
61bc81f3-2297-4613-b68b-aa3df008e4ae,2,0,0,0
61ff4c61-c510-40b6-a449-0e23f5b3d307,1,0,0,0
62006c09-4665-4cb2-a085-c9131a1795f4,1,0,0,0
6203c9d8-d8a2-4863-ace5-06d658b45bf3,2,0,0,0
62185d7f-b5f3-44c6-923c-2f83eee23e2e,0,0,0,10
624743a2-80f1-4c47-89d7-105244d1cb07,2,0,0,0
625c2467-ccbc-48b5-891c-63a9513b511f,2,0,0,0
628730d8-98d7-4d17-b71c-0d9294069236,2,0,2,0
62900712-bdfb-4c24-bafd-1c1b04c928d2,1,0,0,0
631476d3-13b5-4d43-8414-23738ad81c10,1,0,0,0
6330586d-4c88-4917-90ef-32dd0cd4c39c,1,0,0,0
63475026-0632-48dd-9895-0ee2633ec8a3,1,0,0,0
63ed4d26-3cd1-4c11-927f-3b2b4e6eb809,0,0,0,9
6414da86-3e65-4fad-8f61-e5fb4446ab2d,1,0,0,0
644620d9-6095-4af2-9128-e308c4496efe,1,0,0,0
6461e412-a1a0-46cd-8e35-d27af58a908d,1,0,0,0
647340c6-31d4-41aa-9256-8659e6bf517f,0,0,0,9
64777883-7e5e-499d-ab00-37d6a2ea4b4f,2,0,2,0
64c0acbf-2033-4552-8bdc-835b595274ed,1,0,0,0
64cb6f12-8df2-483c-b794-194daca394fa,1,0,0,10
651c281e-d112-4e67-907a-545fc311d7a9,1,0,0,0
659f4344-e06f-4390-8800-04ec883b069b,2,0,0,0
65c62936-b45d-4f99-bff2-fe63563d618e,1,0,0,0
66298dd4-c1f5-4ac5-b904-84c421d61df6,2,0,2,0
66425f22-2554-480f-bd33-277c88bce846,1,0,0,11
665c5ac1-b349-4086-b913-09fb3c33a7a5,4,0,2,0
66923e7a-3f8d-4dd3-8dc8-6415ae25e4d2,1,0,0,0
66e17750-212e-4a6f-849c-af541e4f3c69,2,0,2,0
6704385e-a184-464a-8ffe-0230d353e68a,2,0,0,0
67608e2e-0d6d-4f0f-8e77-e4b65b8274f8,3,0,2,9
67e1d30a-7adc-4e5c-b239-426ed734ba4d,1,0,0,0
6814daa2-9afd-482a-a0a5-3824aff65f60,1,0,0,0
6838177e-07ec-4cde-9e2d-a0fbebfc284d,2,0,0,9
683b7cbb-83c6-4efb-819e-6b2c5fc7e62d,0,0,0,9
68ebae7e-bcdd-43ee-bc59-ddf3788b300c,2,0,0,0
68fb1b42-fa86-4cf6-aad9-ec8caf471e02,2,0,0,0
693a1610-afb1-4201-954e-50e1a113bf62,1,0,0,0
69679061-0657-4af4-9284-75848f7b3cf2,1,0,0,0
696ad1e4-f6a9-4f0e-8a64-1ada5aea7b70,1,0,0,0
698229db-3521-44a2-84fa-bab55b5b3b95,2,0,0,0
698f8780-39f7-411e-be00-0cdfc431e0ed,4,0,2,0
69a08df4-b6cf-4e1f-ac87-fc88aa4670b4,2,0,2,0
69a72aef-013d-432b-8aa7-b66f02af8263,1,0,0,0
69b684a7-5c2f-42e3-a476-0a0bd910e7d3,2,0,0,0
6ac0c333-d3dc-4522-9be8-7dfab4baa6c7,1,0,0,0
6aed2f2f-402b-49f9-945c-f0f525f4d2ff,2,0,0,0
6b2a4938-6e29-4701-b9e5-d03538179151,2,0,0,0
6b607348-4bef-40fb-8dbc-d07c9c1e1f89,1,0,0,0
6b7c3e7e-8d53-402c-89a2-ff46b4e5f682,1,0,0,0
6b9dc556-6a90-48f1-9edb-431c82163301,1,0,0,0
6bd27e4a-3e6d-4702-ad22-efc698a142db,1,0,0,0
6c5c2a64-934a-4c51-a0ef-f9ececea2b77,2,0,0,0
6cbc6c18-1cf9-4598-975f-0745398a21c4,2,0,0,0
6cc13f8c-a1c4-4694-8921-48f2ba9eae98,1,0,0,0
6cc9dab2-7e49-4447-bfc6-9b5ed6bf31d6,1,0,0,0
6d0d8aac-a5f9-496b-a4d0-862f9a33cf49,2,0,0,0
6d7d22f4-0953-4e5a-8781-c095d3bb87e4,0,0,0,10
6da0ccb5-7b30-4859-9a45-70545a27926b,4,0,2,0
6da5cde7-4f02-487b-9969-390aea953f11,2,0,0,0
6da951f3-f180-4a8e-ae7d-881239d4a95d,1,0,0,0
6db2f82f-5a24-4e9d-8f3a-f02eb73d143e,1,0,0,0
6dc38b9e-6174-4d15-bd03-ad26dcc64c83,1,0,1,0
6df3b752-68b2-49d9-a99c-707da0d2c401,2,0,2,0
6e0171a8-ba33-49a8-bb3c-0980d164b4b6,2,0,2,0
6e420bc6-63a8-4a73-91b9-0f814e778de7,4,0,3,0
6e6eb475-15b2-4ec4-80b9-9212b9bf21ee,2,0,0,0
6e8e3421-b805-453a-800d-0bcf4f79ec61,2,0,0,0
6e972c1c-0fd2-40f6-b7de-ee7b6de83eda,2,0,2,0
6f0c36c4-c97a-4d18-8271-20a70bdd7d94,2,0,0,0
6f7649d0-a1f4-4b83-8074-1d4cdcabae5e,1,0,1,0
6f8456f4-efcd-4d50-9cc1-23d3a5735502,1,0,0,0
6fb59333-1971-4d51-bf34-886c82f03446,1,0,1,0
6fb8bd09-3f33-4e58-848b-828db8458dc5,1,0,0,0
6ffc1df5-583c-48d0-b4d2-900b10938279,0,0,0,10
700e7a01-2496-4c9c-b517-31cadbdc0883,3,0,3,0
70742c4a-0392-4995-a0b2-1c6523cb9b1d,0,0,0,10
707d5c35-cfc6-4581-ba78-eccae5b0abbe,2,0,0,0
70860f0f-070d-44e8-bb4b-0b1b87671520,2,0,2,0
70995667-3204-4eb6-88da-dddf4cf3a1d3,1,0,0,0
70b05636-9785-4ef9-8a2a-323c9c535ffd,0,0,0,11
70dd7c0d-f68f-4745-ae41-f6dadca7a4c2,2,0,2,0
70f77224-8952-4eb7-b0fc-9699a674da18,2,0,0,0
70f82d07-574c-4600-8e3a-a788481205eb,1,0,0,0
71234eed-f14b-4aa9-a2f6-542bf73982d0,1,0,0,0
71794b8d-7909-4f48-857e-057dce6ef40f,1,0,0,0
718b5a6b-772c-42ea-8b83-23483c3e2343,2,0,0,0
71aeada1-604a-43af-a658-d7142f1c3de0,2,0,0,0
71cbb3ca-1b08-4843-8f77-ec53ab42888c,1,0,0,0
721fed6f-0fd1-4ece-8230-25d51bd70fc5,0,0,0,9
725f788d-5f46-4747-8f2f-1aea88d11492,2,0,0,0
725fa25a-eb68-49d9-aee9-51fd407e9a67,2,0,0,9
72790549-2082-4c31-ae01-9d5496a34484,2,0,0,0
72e50bc5-ed98-4aa4-9b27-80e934c25ab5,1,0,0,0
72ee21a1-7c61-490b-9e26-81475d7511a3,2,0,0,0
72f445c2-a096-4658-84c2-4d177478fe91,2,0,0,0
72f5f321-2a4b-49cb-8502-49e5f8f98753,1,0,0,0
72f844d2-2a6a-485f-979c-ea3698ac71e3,2,0,0,0
73cc8066-e07f-40c8-b47c-a58ac23d4b2c,1,0,0,0
7447042a-a4a1-42c3-9757-45eb204225e4,1,0,0,0
745fd475-2d25-4cbf-b30b-f2419d74c942,1,0,0,0
748457b6-5940-448f-a395-dafca76bc14f,2,0,2,0
74a5a890-268f-41e2-a13f-36d96c832733,2,0,0,0
7524c8c5-47fa-47e8-b76f-1ee3fca1cf40,1,0,0,0
7537e29f-3fc7-4df0-b4a5-98b0a33b6376,1,0,0,0
7574e645-ed8f-42fc-bbb3-3c4546a91c9d,1,0,1,0
75ba06de-7a1e-4b88-a347-574effcbf992,1,0,0,0
75c1e741-6444-4d60-acf3-34715d43cf7a,2,0,0,0
7601c2a7-ec38-4541-918f-3ab7569d1b3e,1,0,0,0
76183d3c-7796-4f4c-a93f-7f7e92de8d69,3,0,3,0
763d263c-89e0-4c0b-9a42-9de3fbad8920,2,0,2,0
764da017-baa8-44a4-981e-1298206556dd,2,0,2,0
768e5be2-09e9-45ba-821f-4ed5f0d9f4ed,2,0,0,0
76bb6eab-d831-423e-b3fe-d252ed3d36d6,0,0,0,11
76d3b438-8834-4408-8dd4-01b89c3c8266,2,0,0,0
7748f618-4508-48b3-9fc1-707d9d8a369f,2,0,0,0
7771c64d-1992-446d-8fe9-45d74cca3e51,0,0,0,10
783a68e3-5558-4d34-bd6e-c04bf1cef04e,1,0,0,0
783fd95e-589f-4787-891d-f5f753c5d36d,2,0,0,0
7856f3f4-bbbf-49a8-bcc4-53f861cfcc99,1,0,0,0
787a44ae-c53a-4814-ba28-ef484291c51a,1,0,0,0
7897fa09-158c-4350-971a-1c0e7db8e8cc,1,0,0,0
789ae1f7-555d-4945-bcbd-b11e54a54ad7,1,0,0,0
789b8901-1d38-45f2-a496-3b5be9801961,2,0,0,0
78cc240e-0aa3-46c5-bced-0376225a60be,1,0,0,0
78d0eb75-1c89-4bda-8983-af0383fb8da1,2,0,0,0
78f91786-8847-425c-a551-515975adbc47,2,0,0,0
78fb6a55-5236-40fc-80cd-46c4bae6b3b9,2,0,0,0
790518c5-5b09-405c-8949-5e499e69d158,1,0,0,0
79096d9f-be6e-455c-91a2-4304efb3377a,1,0,0,0
794cf05d-92d7-46d9-893f-25af04dc157a,2,0,0,0
79cc7881-d118-4627-91a8-0091c01e90d7,1,0,0,0
7a049186-aadb-44b5-9176-e86b63b0246f,1,0,0,0
7a49168a-03e5-43a1-9a82-83d81ea47a67,2,0,2,0
7a4b0c9b-db9c-4d92-831f-a8ded54d4157,1,0,0,0
7a505660-81ea-4feb-9d65-abeb70017c1b,2,0,2,11
7a5c2fb7-3179-4322-a09b-8197bad3e860,2,0,0,0
7a9f099c-2605-44f3-b4ed-13afa16fc120,1,0,0,0
7ada97d1-fad2-4061-b6bb-6d941b54502e,1,0,0,0
7c0d5e54-0cdc-4b4c-9a7a-bbe64b8440fc,1,0,1,0
7c3e2ebf-1c8e-4257-93c8-dec52a5f1ae2,1,0,0,0
7c70c934-7f24-4ce7-810b-c349df59f686,1,0,0,0
7c9e7c20-ddcc-4146-887a-ad07ea3dcfea,0,0,0,11
7cb8f301-9b53-473d-af72-0f32d52fb578,2,0,0,0
7cfe3457-119f-4222-8b9b-e19d411b04d9,2,0,0,0
7d1e834c-c897-41fe-8f0f-24f581a56763,1,0,0,0
7d34f0a9-11fb-4255-8891-2c0d98d10895,2,0,0,0
7d372f2b-c66f-4d43-897b-11e7b5d22780,1,0,0,0
7d6802ac-b3d4-4402-af82-86c49e607ad4,3,0,2,0
7db2dddf-2fa7-4c1f-9357-10aac5cc8d46,2,0,0,0
7dd90b10-a5d5-4597-9861-bddcbe66d08e,1,0,0,0
7e1218ac-37f4-45f6-aba5-ffad9e700a18,1,0,0,0
7e3af830-3fe9-4f34-adb0-6b20e5ec0714,1,0,0,0
7e819cae-eb0a-4cb6-ac98-235d1f0c834f,1,0,0,0
7ee737c9-1a79-4d09-8483-3cb054f240eb,2,0,0,11
7fa1bf15-a09b-4823-96b6-07bb6affd6ae,1,0,0,0
7fc79462-38dd-4206-84c9-164e1fd9c0aa,3,0,3,0
8081ae7f-2e96-4966-8b03-7ae8703d536e,2,0,0,0
80875ea4-bff7-47fe-9d43-178d5764f3a8,1,0,0,0
8098bbf5-c44c-4403-a53c-82a58356291a,0,0,0,11
8169bcef-3f6a-46a0-8608-e05e0f432a0b,1,0,0,0
81b29c79-e198-42c7-93b1-80f318037e36,1,0,0,0
81b552d6-dda5-4640-b435-4270d0deb935,2,0,0,0
81e90250-944f-4640-9ccd-cc131b8288e6,0,0,0,10
81fd644d-75c0-4d1b-99f7-d5172e504b79,2,0,0,0
824ef02f-53c1-4b9a-a572-ba16460dd6b8,1,0,0,10
828f90a9-6dcd-4576-91cd-2fc94edf8922,1,0,0,0
82940315-06f4-409d-abd3-fb501b8a8e17,1,0,0,0
829a33fb-7838-485e-a74f-63625d0783ab,1,0,0,0
82e26ea0-725b-4c1f-be3e-4d234fdf72df,2,0,1,0
82fbfed3-27f6-4813-ac6c-dfaaf23690de,0,0,0,11
833baf95-b8e1-493f-8914-3998c67f2bb6,1,0,0,0
83530947-8d09-4d90-b93e-efd99fac01ca,2,0,0,0
835b3c42-8c32-4afb-bf6b-e5497d7bb404,1,0,0,0
83be1d15-7ebb-4a78-9645-001bd721bc83,4,0,2,0
83e07938-a1c5-4af3-85d9-a02dc2430428,1,0,0,0
841b952a-83e6-4eff-8619-9bc7c2b18186,1,0,0,0
84539a72-f26d-4e47-8271-db3b0370bfa5,1,0,0,0
84af06da-954f-4091-8fad-5a6fcdd08654,2,0,0,0
856bdfdf-a2cc-4a31-b8c9-e4c85bf4657a,1,0,0,0
85b816af-5345-4c33-801f-fad2c461a5ff,2,0,0,0
85c315d3-07e3-4b2f-9f23-90f749aaebdb,0,0,0,10
862676e5-3454-4902-be44-f511c560678e,2,0,0,0
8687cf6d-b316-49da-80ca-59b848e248bd,2,0,2,0
86957674-62d1-4dab-8fc6-203eadbe191e,2,0,0,0
869d47a5-4bc8-4cee-832f-2ad3b17ef525,2,0,0,0
86a1aeb2-d468-48dd-8dbd-0d06748971f5,1,0,0,0
86a23916-8103-4836-8be4-afd99b0420d3,2,0,2,0
86a46be5-045e-422c-bc72-2f09ba4497cd,1,0,0,0
8711bff8-c7a7-46b4-8e2f-e0c221c9eff1,1,0,0,0
8714430b-7f30-46e3-b123-71dfede92e15,1,0,0,0
872b8c5e-162c-4075-a582-76f3ca0975e7,1,0,0,0
87364fce-ab4c-41f2-aaed-b6bcc045dfc0,2,0,0,0
8750c3fc-c81d-4def-a141-78377cb2577c,2,0,2,0
87b73902-2035-474c-875e-2cb7a96f7e32,2,0,0,0
87df758f-0019-44a4-a7ea-3364b5b18a0d,1,0,0,0
881bc3ed-d41c-4f53-a68a-d943823ba66a,1,0,0,0
882b32b4-bda4-4f3e-8f0e-06a35a315006,2,0,0,0
8866374f-80f4-4fb2-80a7-2dc1e57099a7,4,0,2,0
8891d6a5-dc08-40b8-986a-8664ba824e2c,2,0,0,0
889a4070-a6e3-4777-86c2-809b149396ae,0,0,0,9
88b19f65-5487-41f4-85b6-bb8748d2903b,2,0,0,0
88d2fc61-eb90-48f2-a6dd-cc3fe37f1b49,1,0,0,11
88e194d2-5957-4029-9a64-0c695783fc40,2,0,0,0
88ff7a98-c217-4a82-a6ee-01a0564cb7ae,1,0,0,0
89076c29-ecdc-431d-9fda-dad8ecf651e4,2,0,2,0
891d7cd3-8725-43b0-83b6-8d44f09ce769,1,0,0,0
89449f1e-dea7-472b-bb3e-e25cee82f19f,2,0,2,10
89f943ff-178e-4671-bd4b-0b2c106fc842,1,0,0,0
8a6023a5-2038-448e-b38f-02e59d50473e,2,0,2,0
8a6473b2-921b-4ee9-9fec-a7a1d038c193,1,0,0,0
8a6f32aa-8041-4f93-9d02-8b93fa208add,2,0,0,0
8a8b55b0-83ce-4a9b-9c24-3e5a46cf28cf,1,0,0,0
8aac120c-57aa-426c-ba8f-ef5c416f723f,1,0,0,0
8aeb16d1-57fa-4d10-9073-0eb811f53f99,1,0,0,0
8afd3c90-ba07-4cf2-8ffd-91a974b344bb,0,0,0,11
8b650a29-42db-459e-8199-c6e86842460d,1,0,0,0
8be3264e-21eb-45b0-a53a-01061245466f,1,0,1,0
8c34c4fe-910b-4bc1-ac2c-068364abb1a0,1,0,0,0
8c5250b1-67b1-40a8-a026-4b673b8b32d4,1,0,0,11
8c6973f3-4875-478e-9c27-51a96c2bd222,2,0,0,0
8c9a2b24-f601-4f1c-b643-b0ffe34ceadd,3,0,3,0
8c9afab7-397a-48ef-ad21-d5ce941f02f1,1,0,0,0
8cdb1b9d-9432-4e26-a94a-c5c663760b3b,2,0,0,0
8cfb19a5-0314-48a2-b336-5d7e1b0a9fbe,2,0,1,9
8d068211-07fe-402c-bf38-9a91bd141c5d,2,0,2,0
8d0cab16-7916-47d3-bf99-4c4aede2b3b9,2,0,0,0
8d4ecce5-ea0b-4187-869c-752e1dbf6dbe,1,0,0,0
8d54edb3-7fcb-4f30-b99d-f1725a95a7ed,1,0,0,0
8dd94632-ac66-4cfb-a135-c9dccce293e1,2,0,0,0
8e52f319-5678-4710-8402-605a5484e247,2,0,2,0
8e673403-0cdf-46cc-9177-29c50a40120e,1,0,0,0
8e84b072-f916-4ad1-af4e-be5842cc09d9,0,0,0,11
8e85e5bf-4619-4a5d-bdac-14d53d1d0e23,1,0,0,0
8e9d692a-25d6-4fdb-a399-7095edc4487d,2,0,0,0
8e9fbd84-6cdd-4bd6-91bc-77aa0ee7adc6,2,0,0,0
8eb65227-168f-403b-9ec1-386d84129a48,1,0,0,0
8efe537f-1387-4984-bcbb-f2c9e0eeea48,1,0,0,0
8f3580b0-ca0a-4cdf-b9a7-f2a3a5be80db,2,0,0,0
8f457257-9d82-4a24-9b79-07e737b9178e,2,0,0,0
8fc795bc-14ec-490c-82c4-f501c8bbd076,1,0,0,0
8fd2e5b3-ff5c-4d26-b4bb-0ebe92bae92a,1,0,0,0
901e4964-736a-4b9d-b348-577933fd9f42,2,0,0,0
907c0c76-296e-4d27-a1d6-a3dd4e5bc3f6,0,0,0,9
90ababa2-b850-4b11-9bf5-1afef1742cf5,1,0,0,0
